chembl_id,selfies,smiles
CHEMBL405225,[N][=C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][N][C][C][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][=N],N=C1SC2=CC=CC=C2N1CCN3CCC(C4=CC=C(F)C=C4)CC3
CHEMBL409812,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C@@H1][Branch1][C][C][C][C][C][=C][Ring1][P],CCCCCCCCCCCCCC(=O)NCC1=CC=C(C(=O)N[C@H1](C(=O)O)[C@@H1](C)CC)C=C1
CHEMBL499520,[O][=C][Branch1][N][N][C][=N][C][=C][Branch1][C][F][S][Ring1][=Branch1][C@H1][Branch1][#Branch2][C][C][C][C][O][C][C][Ring1][=Branch1][C][=C][C][=C][Branch1][=N][S][=Branch1][C][=O][=Branch1][C][=O][C][C][C][Ring1][Ring1][C][=C][Ring1][N],O=C(NC1=NC=C(F)S1)[C@H1](CC2CCOCC2)C3=CC=C(S(=O)(=O)C4CC4)C=C3
CHEMBL1082532,[O][C][=C][C][=C][Branch2][Ring1][S][/N][=C][Branch1][=N][/C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][O][C][=C][Ring2][Ring1][=Branch2],OC1=CC=C(/N=C(/CC2=CC=C(Cl)C=C2)C3=CC=C(O)C(O)=C3O)C=C1
CHEMBL441562,[C][C][C][C][C@H1][Branch2][#Branch2][#Branch2][N][C][=Branch1][C][=O][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C@@H1][Branch2][#Branch1][#C][N][C][=Branch1][C][=O][C@@H1][C][C][C][C][N][C][=Branch1][C][=O][C][C][C@@H1][Branch2][Ring2][Ring1][N][C][=Branch1][C][=O][C@H1][Branch1][=Branch2][C][C][=C][NH1][C][=N][Ring1][Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][C][N][=C][Branch1][C][N][N][C][=Branch1][C][=O][N][Ring2][Branch1][#Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][C][N][=C][Branch1][C][N][N][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][Branch1][C][N][=O][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][Branch1][C][N][=O][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][Branch1][C][N][=O][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch2][C][C][=C][NH1][C][=N][Ring1][Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][Ring1][C][O][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][N][=O][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][C][N][=C][Branch1][C][N][N][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][C][C][C][N][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch1][C][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch1][C][Branch1][C][N][=O][C@H1][Branch1][C][C][C][C][C@@H1][Branch1][C][C][C][C],CCCC[C@H1](NC(=O)[C@H1](CCC(=O)O)NC(=O)[C@H1](CC(C)C)NC(=O)[C@@H1](NC(=O)[C@@H1]1CCCCNC(=O)CC[C@@H1](NC(=O)[C@H1](CC2=C[NH1]C=N2)NC(=O)[C@@H1](N)CC3=CC=CC=C3)C(=O)N[C@H1](CC(C)C)C(=O)N[C@@H1](CCCN=C(N)N)C(=O)N1)C(C)C)C(=O)N[C@@H1](C)C(=O)N[C@@H1](CCCN=C(N)N)C(=O)N[C@@H1](C)C(=O)N[C@@H1](CCC(=O)O)C(=O)N[C@@H1](CCC(N)=O)C(=O)N[C@@H1](CC(C)C)C(=O)N[C@@H1](C)C(=O)N[C@@H1](CCC(N)=O)C(=O)N[C@@H1](CCC(N)=O)C(=O)N[C@@H1](C)C(=O)N[C@@H1](CC4=C[NH1]C=N4)C(=O)N[C@@H1](CO)C(=O)N[C@@H1](CC(N)=O)C(=O)N[C@@H1](CCCN=C(N)N)C(=O)N[C@@H1](CCCCN)C(=O)N[C@@H1](CC(C)C)C(=O)N[C@@H1](CCCC)C(=O)N[C@@H1](CCC(=O)O)C(=O)N[C@H1](C(=O)N[C@H1](C(N)=O)[C@H1](C)CC)[C@@H1](C)CC
CHEMBL441569,[C][O][C][=C][C][C@@H1][Branch1][C][O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][C][C][C@@][Branch1][C][C][C@@H1][Branch2][=Branch1][S][C][C][=Branch1][C][=O][C@][Ring1][#Branch1][Branch1][C][O][C@H1][Branch1][C][C][C@H1][Branch1][Branch2][C][C][C][Branch1][C][C][C][O][C@@H1][O][C][C@H1][Branch1][C][O][C@H1][Branch2][Ring1][P][O][C@@H1][O][C][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][Branch2][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C@H1][Ring2][Ring1][O][O][C][Branch1][C][C][=O][C@@H1][Ring2][Branch1][Ring2][C][Ring2][Branch1][=C],COC1=C2C[C@@H1](O)CC[C@]2(C)[C@H1]3CC[C@@]4(C)[C@@H1](CC(=O)[C@]4(O)[C@H1](C)[C@H1](CCC(C)C)O[C@@H1]5OC[C@H1](O)[C@H1](O[C@@H1]6OC[C@@H1](O)[C@H1](O)[C@H1]6OC(=O)C7=CC=C(OC)C=C7)[C@H1]5OC(C)=O)[C@@H1]3C1
CHEMBL501674,[C][O][C@H1][C@H1][Branch2][Branch1][Branch2][O][C][C@H1][C@@H1][O][C@@H1][Ring1][Ring1][/C][=C][/C][=Branch1][C][=O][C@H1][Branch1][C][C][C][C][C@H1][Branch1][P][O][C@@H1][O][C@H1][Branch1][C][C][C][C@H1][Branch1][C][O][C@H1][Ring1][Branch2][O][C@@H1][Branch1][C][C][/C][=C][/C][=Branch1][C][=O][O][C@@H1][Ring2][Ring1][#C][C][O][C@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@H1][Ring2][Ring2][#Branch2][O][C],CO[C@H1]1[C@H1](OC[C@H1]2[C@@H1]3O[C@@H1]3/C=C/C(=O)[C@H1](C)CC[C@H1](O[C@@H1]4O[C@H1](C)C[C@H1](O)[C@H1]4O)[C@@H1](C)/C=C/C(=O)O[C@@H1]2C)O[C@H1](C)[C@@H1](O)[C@H1]1OC
CHEMBL501943,[C][O][C][=C][C][Branch2][=Branch1][Ring2][C][Branch1][C][O][C][Branch2][Ring1][Ring2][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][O][C][=C][Branch1][Ring1][O][C][C][=C][Branch2][Ring1][=Branch1][/C][=C][/C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][#Branch1][O][C][=C][C][=C][Ring2][Ring2][S][O],COC1=CC(C(O)C(COC(=O)/C=C/C2=CC=C(O)C=C2)OC3=C(OC)C=C(/C=C/COC(=O)/C=C/C4=CC=C(O)C=C4)C=C3OC)=CC=C1O
CHEMBL501944,[C][O][C][=C][C][Branch1][C][O][=C][Branch2][=Branch1][#C][C][=C][C][Branch2][Branch1][Ring1][C][=C][C][Branch2][Ring1][=Branch2][C][=C][Branch1][C][O][C][=C][Branch1][C][O][C][=C][Ring1][Branch2][C][C@@H1][Branch1][C][C][N][C@@H1][Ring1][#Branch1][C][=C][C][=C][Branch1][C][C][C][=C][Branch1][Ring1][O][C][C][Ring1][=Branch2][=C][Ring2][Ring1][O][O][=C][Branch1][C][O][C][=C][Branch1][Ring1][O][C][C][=C][Branch1][C][C][C][=C][Ring2][Ring2][#Branch2][Ring1][=Branch2][C][=C][Ring2][Ring2][P][C][Branch1][C][C][=N][C@H1][Branch1][C][C][C][Ring1][Branch2],COC1=CC(O)=C(C2=CC(C3=CC(C4=C(O)C=C(O)C5=C4C[C@@H1](C)N[C@@H1]5C)=C6C=C(C)C=C(OC)C6=C3O)=C(O)C7=C(OC)C=C(C)C=C27)C8=C1C(C)=N[C@H1](C)C8
CHEMBL501918,[C][C@H1][C][O][C@][Branch1][=Branch1][C][C@@H1][Ring1][=Branch1][O][O][C@H1][C][C@H1][C@@H1][C][C][=C][C][C@@H1][Branch1][C][O][C][C@@H1][Branch2][Branch1][C][O][C@@H1][O][C][C@H1][Branch1][C][O][C@H1][Branch1][P][O][C@@H1][O][C][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][Branch2][O][C@H1][Ring1][P][O][C@@H1][O][C@@H1][Branch1][C][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][=Branch2][O][C@][Ring2][Ring2][Ring2][Branch1][C][C][C@H1][Ring2][Ring2][=Branch2][C][C][C@][Ring2][Ring2][=N][Branch1][C][C][C@H1][Ring2][Ring2][P][C@@H1][Ring2][Branch1][#Branch1][C],C[C@H1]1CO[C@]2(C[C@@H1]1O)O[C@H1]3C[C@H1]4[C@@H1]5CC=C6C[C@@H1](O)C[C@@H1](O[C@@H1]7OC[C@H1](O)[C@H1](O[C@@H1]8OC[C@@H1](O)[C@H1](O)[C@H1]8O)[C@H1]7O[C@@H1]9O[C@@H1](C)[C@H1](O)[C@@H1](O)[C@H1]9O)[C@]6(C)[C@H1]5CC[C@]4(C)[C@H1]3[C@@H1]2C
CHEMBL501922,[C][O][C][=Branch1][C][=O][C][C@H1][C][Branch1][C][C][Branch1][C][C][C@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@H1][C][=Branch1][C][=O][C@][Ring1][=N][Branch1][C][C][C@H1][C][C][C@@][Branch1][C][C][C@H1][Branch1][Branch2][C][C][=C][O][C][=Ring1][Branch1][O][C][=Branch1][C][=O][C][C@H1][Ring1][=N][C@][Ring1][P][O][C@H1][Ring2][Ring1][Branch2][Ring1][Ring1],COC(=O)C[C@H1]1C(C)(C)[C@H1](OC(C)=O)[C@H1]2C(=O)[C@]1(C)[C@H1]3CC[C@@]4(C)[C@H1](C=5C=COC=5)OC(=O)C[C@H1]4[C@]36O[C@H1]26
CHEMBL501923,[C][C][Branch1][C][C][=C][C][C][/C][Branch1][C][C][=C][/C][C][=C][C][=Branch2][Ring2][=C][=C][O][C][=C][Branch1][N][C][=Branch1][C][=O][C][Ring1][#Branch1][=C][Ring1][O][O][C][C][C][=C][Branch1][#C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2][Ring1][P][O][C][Ring1][O][Branch1][C][C][C][C][=C][C][Branch1][C][C][Branch1][C][C][O][Ring2][Ring1][#C],CC(C)=CCC/C(C)=C/CC1=C2C(=C3OC4=C(C(=O)C3=C1O)CC5C6=C(C(O)=CC(O)=C64)OC5(C)C)C=CC(C)(C)O2
CHEMBL500195,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch1][C][N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],CC(C)(C)OC(=O)[C@H1](CC1=CC=CC=C1)NC(=O)[C@H1](CC2=CC=CC=C2)NC(=O)[C@@H1]3CCCN3C(=O)[C@@H1](N)CC4=CC=C(O)C=C4
CHEMBL500202,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][N][C][C][N][Branch2][Branch1][Branch1][C][C][=C][C][=Branch1][C][=O][N][Branch2][Ring2][=Branch1][C][N][N][=C][Branch2][Ring1][Branch2][N][C][C][N][Branch1][=C][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][C][Ring1][P][C][=C][C][Ring2][Ring1][#Branch1][=O][N][=Ring2][Ring1][S][C][C][Ring2][Ring2][=Branch1],COC1=CC=CC=C1OCCN2CCN(C=3C=CC(=O)N(CN4N=C(N5CCN(CCOC6=CC=CC=C6OC)CC5)C=CC4=O)N=3)CC2
CHEMBL500702,[C][C@@H1][Branch1][C][O][C@H1][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][C][C][C][N][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][C][C][C][N][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][C][C][C][N][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][C][=Branch1][C][=O][N][C][C][Branch1][C][N][=O],C[C@@H1](O)[C@H1](N)C(=O)N1CCC[C@H1]1C(=O)N[C@@H1](CCCNC(=N)N)C(=O)N[C@@H1](CCCCN)C(=O)N[C@@H1](CCCNC(=N)N)C(=O)N[C@@H1](CCCNC(=N)N)C(=O)N[C@@H1](CCCNC(=N)N)C(=O)N[C@@H1](CCCCN)C(=O)N[C@@H1](CCCCN)C(=O)N[C@@H1](CCCNC(=N)N)C(=O)NCC(N)=O
CHEMBL500704,[C][C][C][C][C][C][C@H1][Branch1][C][N][C][=Branch1][C][=O][N][C@@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][#C][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][N][=O],CCCCCC[C@H1](N)C(=O)N[C@@H1](CC1=CC=C(O)C=C1)C(=O)N2CCC[C@H1]2C(=O)N[C@@H1](CC3=C[NH1]C4=CC=CC=C34)C(=O)N[C@@H1](CC5=CC=CC=C5)C(N)=O
CHEMBL500709,[C][C][C@H1][Branch1][C][C][C@H1][Branch2][Ring2][#Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O],CC[C@H1](C)[C@H1](NC(=O)[C@H1](CC1=CC=C(O)C=C1)NC(=O)[C@@H1](N)CC2=CC=CC=C2)C(=O)NCC(=O)N[C@@H1](CCCNC(=N)N)C(=O)N[C@@H1](CC(C)C)C(=O)O
CHEMBL501093,[C][C][Branch1][C][C][C][C@H1][Branch2][O][C][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][N][C][=Branch1][C][=O][C@H1][Branch1][=Branch1][C][C][C][C][N][N][C][=Branch1][C][=O][C@H1][Branch1][=Branch1][C][C][C][C][N][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][N][C][=Branch1][C][=O][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch1][C][N][C@@H1][Branch1][C][C][O][C][Branch1][C][N][=O],CC(C)C[C@H1](NC(=O)[C@H1](CCCNC(=N)N)NC(=O)[C@H1](CCCCN)NC(=O)[C@H1](CCCCN)NC(=O)[C@H1](CCCNC(=N)N)NC(=O)[C@H1](CCCNC(=N)N)NC(=O)[C@H1](CCCNC(=N)N)NC(=O)[C@H1](C)NC(=O)[C@H1](CCCNC(=N)N)NC(=O)[C@@H1]1CCCN1C(=O)[C@@H1](N)[C@@H1](C)O)C(N)=O
CHEMBL501094,[C][C][Branch1][C][C][C][C@@H1][Branch2][Ring2][#C][C][=Branch1][C][=O][N][C@@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][Ring1][C][S][C][=Branch1][C][=O][O][N][Branch1][C][C][C][=Branch1][C][=O][C][N][Branch1][C][C][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][=Branch2][C][C][C][=C][S][C][=Ring1][Branch1][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C@@H1][Branch2][Branch1][Branch1][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring2][Ring2][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][C][N][C][C][C][N][C][=Branch1][C][=N][N][C][Branch1][C][C][Branch1][C][C][S][C@@H1][Branch1][C][C][O],CC(C)C[C@@H1](C(=O)N[C@@H1](CC1=CC=C(O)C=C1)C(=O)N2CCC[C@H1]2C(=O)N[C@@H1](CS)C(=O)O)N(C)C(=O)CN(C)C(=O)CNC(=O)[C@H1](CC3=CC=CC=C3)NC(=O)[C@H1](CC=4C=CSC=4)NC(=O)CNC(=O)[C@@H1](NC(=O)[C@@H1](NC(=O)[C@H1](CC5=CC=CC=C5)NC(=O)[C@@H1](N)CCCNC(=N)N)C(C)(C)S)[C@@H1](C)O
CHEMBL501101,[O][=S][=Branch1][C][=O][Branch1][Ring2][C][C][O][C][=N][O][N+1][Branch1][C][O-1][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],O=S(=O)(CCO)C1=NO[N+1]([O-1])=C1C2=CC=CC=C2
CHEMBL501238,[C][N][C][=Branch1][C][=O][C@H1][Branch2][#Branch1][=Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][=Branch1][Ring2][O][C][C][N][C][=Branch1][C][=O][C][O][C][C][=Branch1][C][=O][N][N][C][=Branch1][C][=O][C][O][C][C][=Branch1][C][=O][N][C@H1][C][C][C@@][Branch1][C][O][C@H1][C][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][C@@][Ring1][N][Branch1][#Branch1][C][C][N][Ring1][=N][C][C@H1][Ring2][Ring1][Ring2][O][Ring1][=Branch2][=C][Ring2][Ring2][S][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][=Branch1][=Branch1],CN1C(=O)[C@H1](NC(=O)NC2=CC=CC(OCCNC(=O)COCC(=O)NNC(=O)COCC(=O)N[C@H1]3CC[C@@]4(O)[C@H1]5CC6=CC(O)=CC7=C6[C@@]4(CCN5C)[C@H1]3O7)=C2)N=C(C8=CC=CC=C8)C9=CC=CC=C91
CHEMBL501493,[C][=C][C][C][C@@][Branch1][Branch1][O][C][Ring1][=Branch1][O][C@H1][C][C@H1][C@@H1][C][C][C@@H1][C][C@@H1][Branch2][Ring2][Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][O][C][C@][Ring2][Ring1][=C][Branch1][C][C][C@H1][Ring2][Ring2][Ring1][C][C][C@][Ring2][Ring2][#Branch1][Branch1][C][C][C@H1][Ring2][Ring2][O][C@@H1][Ring2][Ring2][S][C],C=C1CC[C@@]2(OC1)O[C@H1]3C[C@H1]4[C@@H1]5CC[C@@H1]6C[C@@H1](O[C@@H1]7O[C@H1](CO)[C@H1](O)[C@H1](O)[C@H1]7O[C@@H1]8O[C@H1](CO)[C@@H1](O)[C@H1](O)[C@H1]8O)[C@@H1](O)C[C@]6(C)[C@H1]5CC[C@]4(C)[C@H1]3[C@@H1]2C
CHEMBL265653,[C][C][Branch1][C][C][C][C@H1][Branch2][=Branch1][#C][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][Ring1][C][O][N][C][=Branch1][C][=O][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@H1][Branch1][Branch2][C][C][C][Branch1][C][N][=O][N][C][=Branch1][C][=O][C@@H1][Branch1][C][N][C][S][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][Branch1][C][N][=O][C][=Branch1][C][=O][N][C@@H1][Branch1][Ring1][C][S][C][=Branch1][C][=O][O],CC(C)C[C@H1](NC(=O)[C@H1](CC(=O)O)NC(=O)[C@H1](CC1=CC=CC=C1)NC(=O)[C@H1](CO)NC(=O)[C@@H1]2CCCN2C(=O)[C@H1](CCC(N)=O)NC(=O)[C@@H1](N)CS)C(=O)N[C@@H1](CCC(N)=O)C(=O)N[C@@H1](CS)C(=O)O
CHEMBL505931,[C][C][C][=Branch1][C][=O][C@@H1][C][C@@H1][Branch1][C][C][C@][Branch2][O][Branch2][C][C][C@@][Branch1][C][C][C][=C][Branch1][=Branch2][C][C][C@@][Ring1][#Branch1][Ring1][#Branch2][C][C@@][Branch1][C][C][C][C][C@H1][Branch2][Branch2][O][O][C@@H1][O][C@H1][Branch2][#Branch1][#Branch1][C][O][C@@H1][O][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring1][S][O][C@@H1][O][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][Branch2][O][C@@H1][O][C][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][Branch2][O][C@H1][Ring2][Ring1][N][O][C@@H1][O][C@@H1][Branch1][C][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][=Branch2][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring2][Branch1][#Branch2][O][C@][Branch1][C][C][Branch1][Ring1][C][O][C@@H1][Ring2][=Branch1][=Branch1][C][C][Ring2][=Branch1][=C][O][Ring2][#Branch1][Branch2],CCC(=O)[C@@H1]1C[C@@H1](C)[C@]2(CC[C@@]3(C)C4=C(CC[C@@]32C)[C@@]5(C)CC[C@H1](O[C@@H1]6O[C@H1](CO[C@@H1]7OC[C@H1](O)[C@H1](O)[C@H1]7O[C@@H1]8O[C@H1](CO)[C@@H1](O)[C@H1](O[C@@H1]9OC[C@H1](O)[C@H1](O)[C@H1]9O[C@@H1]%10OC[C@@H1](O)[C@H1](O)[C@H1]%10O)[C@H1]8O[C@@H1]%11O[C@@H1](C)[C@H1](O)[C@@H1](O)[C@H1]%11O)[C@@H1](O)[C@H1](O)[C@H1]6O)[C@](C)(CO)[C@@H1]5CC4)O1
CHEMBL505936,[C][C][C][C][C][C][C][C][C][C][C][C][C@@H1][Branch1][C][O][C@H1][C][C][C@H1][Branch2][Ring2][Branch1][C@H1][Branch1][C][O][C][C][C][Branch1][C][O][C][C][C][C][Branch1][C][O][C][C][C][C@@H1][Branch1][C][O][C][C][=C][C@H1][Branch1][C][C][O][C][Ring1][=Branch1][=O][O][Ring2][Ring1][=N],CCCCCCCCCCCC[C@@H1](O)[C@H1]1CC[C@H1]([C@H1](O)CCC(O)CCCC(O)CCC[C@@H1](O)CC2=C[C@H1](C)OC2=O)O1
CHEMBL505943,[C][N][C][=N][C][S][C][Branch1][Ring1][S][C][=N][C][=Ring1][#Branch1][C][=C][Ring1][O][N][=C][N][Ring1][Branch1][C],CNC1=NC=2SC(SC)=NC=2C3=C1N=CN3C
CHEMBL506057,[O][=C][Branch1][Ring1][N][O][C@H1][C][C@][Ring1][Ring1][Branch2][Ring2][Branch2][C][C][=C][C][=C][Branch2][Ring1][O][O][C][C][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][S][Ring1][=Branch1][C][=C][Ring2][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][O],O=C(NO)[C@H1]1C[C@]1(CC2=CC=C(OCC3=CC(C4=CC=CC=C4)=NC5=CC=CC=C35)C=C2)C(=O)N6CCC[C@H1]6CO
CHEMBL264137,[C][C][=Branch1][C][=O][O][C][C@][C@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][=Branch1][C][=O][C@@H1][C@@H1][Branch1][C][O][C@][Ring1][N][Branch1][=Branch2][O][C][Ring1][=Branch1][Branch1][C][C][C][C@][Branch1][C][C][Branch1][C][O][C][C@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@@H1][Ring2][Ring1][#Branch2][O][C][Branch1][C][C][=O],CC(=O)OC[C@]12[C@H1](OC(C)=O)C(=O)[C@@H1]3[C@@H1](O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H1](OC(C)=O)[C@@H1]2OC(C)=O
